GRASPinstancias/AS-BA.R-Wax.v100e217.rpairs.10.1;6;4;0.041
GRASPinstancias/AS-BA.R-Wax.v100e217.rpairs.10.2;7;3;0.048
GRASPinstancias/AS-BA.R-Wax.v100e217.rpairs.10.3;7;3;0.04
GRASPinstancias/AS-BA.R-Wax.v100e217.rpairs.10.4;9;1;0.034
GRASPinstancias/AS-BA.R-Wax.v100e217.rpairs.10.5;8;2;0.049
GRASPinstancias/AS-BA.R-Wax.v100e217.rpairs.10.6;7;3;0.047
GRASPinstancias/AS-BA.R-Wax.v100e217.rpairs.10.7;7;3;0.045
GRASPinstancias/AS-BA.R-Wax.v100e217.rpairs.10.8;9;1;0.039
GRASPinstancias/AS-BA.R-Wax.v100e217.rpairs.10.9;9;1;0.047
GRASPinstancias/AS-BA.R-Wax.v100e217.rpairs.10.10;8;2;0.048
GRASPinstancias/AS-BA.R-Wax.v100e217.rpairs.10.11;8;2;0.043
GRASPinstancias/AS-BA.R-Wax.v100e217.rpairs.10.12;8;2;0.041
GRASPinstancias/AS-BA.R-Wax.v100e217.rpairs.10.13;9;1;0.05
GRASPinstancias/AS-BA.R-Wax.v100e217.rpairs.10.14;8;2;0.036
GRASPinstancias/AS-BA.R-Wax.v100e217.rpairs.10.15;8;2;0.045
GRASPinstancias/AS-BA.R-Wax.v100e217.rpairs.10.16;7;3;0.041
GRASPinstancias/AS-BA.R-Wax.v100e217.rpairs.10.17;9;1;0.047
GRASPinstancias/AS-BA.R-Wax.v100e217.rpairs.10.18;7;3;0.043
GRASPinstancias/AS-BA.R-Wax.v100e217.rpairs.10.19;8;2;0.041
GRASPinstancias/AS-BA.R-Wax.v100e217.rpairs.10.20;8;2;0.043
VNS-Dijkstrainstancias/AS-BA.R-Wax.v100e217.rpairs.10.1;6;4;0.005
VNS-Dijkstrainstancias/AS-BA.R-Wax.v100e217.rpairs.10.2;7;3;0.005
VNS-Dijkstrainstancias/AS-BA.R-Wax.v100e217.rpairs.10.3;7;3;0.004
VNS-Dijkstrainstancias/AS-BA.R-Wax.v100e217.rpairs.10.4;9;1;0.011
VNS-Dijkstrainstancias/AS-BA.R-Wax.v100e217.rpairs.10.5;8;2;0.005
VNS-Dijkstrainstancias/AS-BA.R-Wax.v100e217.rpairs.10.6;7;3;0.005
VNS-Dijkstrainstancias/AS-BA.R-Wax.v100e217.rpairs.10.7;7;3;0.004
VNS-Dijkstrainstancias/AS-BA.R-Wax.v100e217.rpairs.10.8;8;2;0.006
VNS-Dijkstrainstancias/AS-BA.R-Wax.v100e217.rpairs.10.9;7;3;0.004
VNS-Dijkstrainstancias/AS-BA.R-Wax.v100e217.rpairs.10.10;8;2;0.004
VNS-Dijkstrainstancias/AS-BA.R-Wax.v100e217.rpairs.10.11;8;2;0.005
VNS-Dijkstrainstancias/AS-BA.R-Wax.v100e217.rpairs.10.12;8;2;0.006
VNS-Dijkstrainstancias/AS-BA.R-Wax.v100e217.rpairs.10.13;9;1;0.007
VNS-Dijkstrainstancias/AS-BA.R-Wax.v100e217.rpairs.10.14;8;2;0.005
VNS-Dijkstrainstancias/AS-BA.R-Wax.v100e217.rpairs.10.15;10;0;0.004
VNS-Dijkstrainstancias/AS-BA.R-Wax.v100e217.rpairs.10.16;7;3;0.004
VNS-Dijkstrainstancias/AS-BA.R-Wax.v100e217.rpairs.10.17;9;1;0.004
VNS-Dijkstrainstancias/AS-BA.R-Wax.v100e217.rpairs.10.18;7;3;0.004
VNS-Dijkstrainstancias/AS-BA.R-Wax.v100e217.rpairs.10.19;7;3;0.005
VNS-Dijkstrainstancias/AS-BA.R-Wax.v100e217.rpairs.10.20;8;2;0.004
