instancias/AS-BA.R-Wax.v100e217.rpairs.40.13;15;25;0.036
instancias/AS-BA.R-Wax.v100e217.rpairs.40.14;13;27;0.042
instancias/AS-BA.R-Wax.v100e217.rpairs.40.15;14;26;0.04
instancias/AS-BA.R-Wax.v100e217.rpairs.40.16;15;25;0.049
instancias/AS-BA.R-Wax.v100e217.rpairs.40.17;13;27;0.044
instancias/AS-BA.R-Wax.v100e217.rpairs.40.18;15;25;0.042
instancias/AS-BA.R-Wax.v100e217.rpairs.40.19;17;23;0.047
instancias/AS-BA.R-Wax.v100e217.rpairs.40.20;17;23;0.045
instancias/AS-BA.R-Wax.v100e217.rpairs.40.1;41;-1;0.185
instancias/AS-BA.R-Wax.v100e217.rpairs.40.2;40;0;0.04
instancias/AS-BA.R-Wax.v100e217.rpairs.40.3;41;-1;0.067
instancias/AS-BA.R-Wax.v100e217.rpairs.40.4;39;1;0.228
instancias/AS-BA.R-Wax.v100e217.rpairs.40.5;40;0;0.066
instancias/AS-BA.R-Wax.v100e217.rpairs.40.6;39;1;0.233
instancias/AS-BA.R-Wax.v100e217.rpairs.40.7;40;0;0.071
instancias/AS-BA.R-Wax.v100e217.rpairs.40.8;41;-1;0.347
instancias/AS-BA.R-Wax.v100e217.rpairs.40.9;34;6;0.046
instancias/AS-BA.R-Wax.v100e217.rpairs.40.10;40;0;0.08
instancias/AS-BA.R-Wax.v100e217.rpairs.40.11;40;0;0.095
instancias/AS-BA.R-Wax.v100e217.rpairs.40.12;40;0;0.029
instancias/AS-BA.R-Wax.v100e217.rpairs.40.13;40;0;0.054
instancias/AS-BA.R-Wax.v100e217.rpairs.40.14;40;0;0.086
instancias/AS-BA.R-Wax.v100e217.rpairs.40.15;40;0;0.045
instancias/AS-BA.R-Wax.v100e217.rpairs.40.16;42;-2;0.239
instancias/AS-BA.R-Wax.v100e217.rpairs.40.17;40;0;0.055
instancias/AS-BA.R-Wax.v100e217.rpairs.40.18;40;0;0.062
instancias/AS-BA.R-Wax.v100e217.rpairs.40.19;40;0;0.05
instancias/AS-BA.R-Wax.v100e217.rpairs.40.20;39;1;0.245
